"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-03 19:00","2022","05","03","19:00","10.1","","9.7","","97","","0.2","","5","","11","","16.1","","98.45","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-03 20:00","2022","05","03","20:00","10.1","","9.8","","98","","0.5","","3","","15","","14.5","","98.43","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-03 21:00","2022","05","03","21:00","10.6","","10.3","","98","","0.2","","2","","15","","9.7","","98.53","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-03 22:00","2022","05","03","22:00","10.4","","10.3","","99","","8.6","","2","","21","","1.6","","98.60","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-03 23:00","2022","05","03","23:00","9.9","","9.8","","99","","0.0","","2","","21","","2.0","","98.61","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 00:00","2022","05","04","00:00","9.6","","9.5","","99","","0.0","","1","","22","","9.7","","98.68","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 01:00","2022","05","04","01:00","9.6","","9.2","","97","","1.2","","1","","26","","9.7","","98.70","","","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 02:00","2022","05","04","02:00","8.1","","7.7","","97","","0.0","","36","","24","","6.4","","98.77","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 03:00","2022","05","04","03:00","7.7","","7.4","","98","","0.0","","36","","17","","9.7","","98.84","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 04:00","2022","05","04","04:00","7.6","","7.3","","98","","0.0","","36","","24","","14.5","","98.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 05:00","2022","05","04","05:00","8.1","","7.8","","98","","0.0","","36","","21","","11.3","","98.98","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 06:00","2022","05","04","06:00","7.9","","7.6","","98","","0.0","","1","","24","","12.9","","99.10","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 07:00","2022","05","04","07:00","7.3","","6.9","","97","","0.0","","36","","28","","16.1","","99.23","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 08:00","2022","05","04","08:00","8.0","","7.4","","96","","0.0","","1","","24","","16.1","","99.31","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 09:00","2022","05","04","09:00","8.5","","7.6","","94","","0.0","","36","","24","","16.1","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 10:00","2022","05","04","10:00","8.6","","7.5","","93","","0.0","","36","","30","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 11:00","2022","05","04","11:00","9.0","","7.6","","91","","0.0","","36","","30","","16.1","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 12:00","2022","05","04","12:00","9.8","","8.0","","88","","0.0","","36","","30","","16.1","","99.59","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 13:00","2022","05","04","13:00","10.7","","9.0","","89","","0.0","","1","","26","","16.1","","99.63","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 14:00","2022","05","04","14:00","11.0","","9.0","","87","","0.0","","1","","26","","16.1","","99.68","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 15:00","2022","05","04","15:00","11.2","","8.7","","85","","0.0","","36","","32","","16.1","","99.69","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 16:00","2022","05","04","16:00","11.1","","7.1","","76","","0.0","","1","","30","","16.1","","99.69","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 17:00","2022","05","04","17:00","11.0","","6.4","","73","","0.0","","36","","26","","16.1","","99.73","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 18:00","2022","05","04","18:00","9.8","","4.9","","72","","0.0","","35","","26","","16.1","","99.77","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 19:00","2022","05","04","19:00","8.3","","4.1","","75","","0.0","","36","","17","","16.1","","99.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 20:00","2022","05","04","20:00","6.1","","3.8","","85","","0.0","","36","","13","","16.1","","99.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 21:00","2022","05","04","21:00","5.0","","2.7","","85","","0.0","","36","","13","","16.1","","99.94","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 22:00","2022","05","04","22:00","4.0","","2.0","","87","","0.0","","1","","13","","16.1","","99.93","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-04 23:00","2022","05","04","23:00","3.4","","1.9","","90","","0.0","","35","","13","","16.1","","99.92","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 00:00","2022","05","05","00:00","2.9","","1.6","","91","","0.0","","36","","13","","16.1","","99.91","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 01:00","2022","05","05","01:00","2.3","","1.3","","93","","0.0","","1","","9","","16.1","","99.88","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 02:00","2022","05","05","02:00","1.9","","1.2","","95","","0.0","","3","","8","","16.1","","99.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 03:00","2022","05","05","03:00","1.8","","1.2","","96","","0.0","","3","","4","","16.1","","99.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 04:00","2022","05","05","04:00","1.0","","0.3","","95","","0.0","","18","","8","","16.1","","99.78","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 05:00","2022","05","05","05:00","1.2","","0.8","","97","","0.0","","26","","5","","16.1","","99.86","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 06:00","2022","05","05","06:00","1.5","","1.1","","97","","0.0","","","M","4","","16.1","","99.87","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 07:00","2022","05","05","07:00","3.8","","2.9","","94","","0.0","","4","","5","","16.1","","99.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 08:00","2022","05","05","08:00","7.5","","5.5","","87","","0.0","","6","","11","","16.1","","99.89","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 09:00","2022","05","05","09:00","10.5","","6.3","","75","","0.0","","9","","21","","16.1","","99.82","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 10:00","2022","05","05","10:00","11.2","","6.9","","75","","0.0","","12","","17","","14.5","","99.86","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 11:00","2022","05","05","11:00","11.4","","7.3","","76","","0.0","","10","","21","","16.1","","99.83","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 12:00","2022","05","05","12:00","11.3","","7.3","","76","","0.0","","11","","17","","16.1","","99.79","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 13:00","2022","05","05","13:00","11.5","","8.0","","79","","0.0","","11","","17","","16.1","","99.70","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 14:00","2022","05","05","14:00","12.1","","7.4","","73","","0.0","","11","","21","","16.1","","99.63","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 15:00","2022","05","05","15:00","11.8","","6.4","","70","","0.0","","12","","15","","16.1","","99.58","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 16:00","2022","05","05","16:00","11.1","","6.0","","71","","0.0","","11","","17","","16.1","","99.48","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 17:00","2022","05","05","17:00","10.9","","4.9","","66","","0.0","","9","","22","","16.1","","99.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 18:00","2022","05","05","18:00","10.6","","4.6","","66","","0.0","","13","","13","","16.1","","99.39","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 19:00","2022","05","05","19:00","9.9","","3.7","","65","","0.0","","12","","11","","16.1","","99.34","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 20:00","2022","05","05","20:00","9.6","","4.5","","71","","0.0","","11","","11","","16.1","","99.26","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 21:00","2022","05","05","21:00","10.4","","5.1","","70","","0.0","","14","","15","","16.1","","99.28","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 22:00","2022","05","05","22:00","9.4","","6.0","","79","","0.0","","15","","15","","16.1","","99.26","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-05 23:00","2022","05","05","23:00","8.6","","6.6","","87","","0.0","","10","","11","","16.1","","99.16","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 00:00","2022","05","06","00:00","8.6","","6.6","","87","","0.2","","6","","11","","16.1","","99.12","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 01:00","2022","05","06","01:00","8.5","","7.1","","91","","0.0","","4","","11","","16.1","","99.05","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 02:00","2022","05","06","02:00","10.0","","5.3","","73","","0.0","","8","","17","","16.1","","98.95","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 03:00","2022","05","06","03:00","10.2","","4.3","","66","","0.0","","10","","21","","16.1","","98.88","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 04:00","2022","05","06","04:00","9.9","","3.5","","64","","0.0","","11","","24","","16.1","","98.84","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 05:00","2022","05","06","05:00","9.5","","3.7","","67","","0.0","","9","","30","","16.1","","98.75","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 06:00","2022","05","06","06:00","9.5","","3.6","","67","","0.0","","9","","21","","16.1","","98.76","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 07:00","2022","05","06","07:00","9.8","","3.2","","64","","0.0","","10","","28","","16.1","","98.72","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 08:00","2022","05","06","08:00","9.9","","3.2","","63","","0.0","","9","","32","","16.1","","98.68","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 09:00","2022","05","06","09:00","9.2","","3.0","","65","","0.2","","9","","32","","16.1","","98.68","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 10:00","2022","05","06","10:00","9.4","","4.6","","72","","0.2","","7","","24","","16.1","","98.70","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 11:00","2022","05","06","11:00","10.2","","4.7","","69","","0.2","","9","","32","","16.1","","98.63","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 12:00","2022","05","06","12:00","11.9","","4.4","","60","","0.2","","8","","35","","16.1","","98.52","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 13:00","2022","05","06","13:00","13.3","","5.1","","57","","0.0","","7","","34","","16.1","","98.42","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 14:00","2022","05","06","14:00","14.1","","6.3","","59","","0.0","","8","","41","","16.1","","98.40","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 15:00","2022","05","06","15:00","14.1","","6.7","","61","","0.0","","8","","37","","16.1","","98.34","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 16:00","2022","05","06","16:00","14.2","","5.6","","56","","0.0","","7","","35","","16.1","","98.34","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 17:00","2022","05","06","17:00","13.7","","4.9","","55","","0.0","","7","","26","","16.1","","98.35","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 18:00","2022","05","06","18:00","13.7","","4.4","","53","","0.0","","5","","30","","16.1","","98.36","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 19:00","2022","05","06","19:00","13.1","","4.6","","56","","0.0","","6","","30","","16.1","","98.39","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 20:00","2022","05","06","20:00","12.3","","4.3","","58","","0.0","","6","","32","","16.1","","98.42","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 21:00","2022","05","06","21:00","11.8","","2.4","","53","","0.0","","6","","34","","16.1","","98.43","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 22:00","2022","05","06","22:00","11.6","","2.9","","55","","0.0","","6","","34","","16.1","","98.43","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-06 23:00","2022","05","06","23:00","11.6","","2.2","","52","","0.0","","6","","34","","16.1","","98.44","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 00:00","2022","05","07","00:00","11.4","","2.5","","54","","0.0","","6","","32","","16.1","","98.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 01:00","2022","05","07","01:00","10.9","","2.2","","55","","0.0","","6","","28","","16.1","","98.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 02:00","2022","05","07","02:00","9.8","","1.5","","56","","0.0","","6","","24","","16.1","","98.48","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 03:00","2022","05","07","03:00","9.1","","-0.5","","51","","0.0","","6","","32","","16.1","","98.52","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 04:00","2022","05","07","04:00","8.3","","-2.3","","47","","0.0","","6","","30","","16.1","","98.58","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 05:00","2022","05","07","05:00","7.4","","-2.6","","49","","0.0","","5","","24","","16.1","","98.64","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 06:00","2022","05","07","06:00","7.3","","-2.4","","50","","0.0","","5","","24","","16.1","","98.74","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-05-07 07:00","2022","05","07","07:00","9.1","","-2.0","","46","","0.0","","6","","28","","16.1","","98.80","","","","","","NA"
