"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 10:00","2022","09","02","10:00","23.8","","16.8","","64","","0.0","","15","","15","","16.1","","99.76","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 11:00","2022","09","02","11:00","23.8","","15.6","","60","","0.0","","16","","17","","16.1","","99.76","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 12:00","2022","09","02","12:00","24.2","","15.2","","57","","0.0","","19","","15","","16.1","","99.73","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 13:00","2022","09","02","13:00","24.4","","15.8","","58","","0.0","","19","","11","","16.1","","99.72","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 14:00","2022","09","02","14:00","24.8","","16.7","","60","","0.0","","17","","15","","16.1","","99.69","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 15:00","2022","09","02","15:00","25.1","","16.4","","58","","0.0","","16","","11","","16.1","","99.64","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 16:00","2022","09","02","16:00","25.3","","14.7","","51","","0.0","","17","","13","","16.1","","99.64","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 17:00","2022","09","02","17:00","24.3","","16.8","","62","","0.0","","13","","11","","16.1","","99.62","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 18:00","2022","09","02","18:00","22.6","","16.9","","70","","0.0","","11","","9","","16.1","","99.62","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 19:00","2022","09","02","19:00","20.6","","17.3","","81","","0.0","","","M","","M","","M","99.60","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 20:00","2022","09","02","20:00","20.4","","17.8","","85","","0.0","","12","","13","","16.1","","99.60","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 21:00","2022","09","02","21:00","20.1","","18.3","","89","","0.0","","13","","11","","16.1","","99.61","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 22:00","2022","09","02","22:00","19.9","","18.7","","93","","0.0","","13","","11","","12.9","","99.60","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-02 23:00","2022","09","02","23:00","19.6","","18.8","","95","","0.0","","13","","5","","16.1","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 00:00","2022","09","03","00:00","20.1","","19.0","","93","","0.0","","15","","8","","16.1","","99.61","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 01:00","2022","09","03","01:00","20.1","","19.1","","94","","0.0","","14","","9","","16.1","","99.60","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 02:00","2022","09","03","02:00","20.2","","19.4","","95","","0.0","","18","","9","","16.1","","99.60","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 03:00","2022","09","03","03:00","20.1","","19.6","","97","","0.0","","19","","11","","16.1","","99.61","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 04:00","2022","09","03","04:00","19.5","","19.1","","97","","0.0","","19","","11","","16.1","","99.58","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 05:00","2022","09","03","05:00","19.9","","19.6","","98","","0.0","","19","","8","","16.1","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 06:00","2022","09","03","06:00","19.7","","19.5","","99","","0.0","","16","","8","","12.9","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 07:00","2022","09","03","07:00","19.8","","19.5","","98","","0.0","","21","","8","","16.1","","99.66","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 08:00","2022","09","03","08:00","23.4","","22.1","","92","","0.0","","22","","8","","16.1","","99.69","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 09:00","2022","09","03","09:00","24.8","","21.4","","81","","0.0","","23","","9","","16.1","","99.67","","34","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 10:00","2022","09","03","10:00","26.4","","21.1","","72","","0.0","","24","","8","","16.1","","99.66","","35","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 11:00","2022","09","03","11:00","25.5","","21.8","","80","","0.0","","19","","15","","16.1","","99.64","","35","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 12:00","2022","09","03","12:00","26.3","","22.0","","77","","0.0","","19","","18","","16.1","","99.62","","36","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 13:00","2022","09","03","13:00","25.8","","22.0","","79","","0.0","","20","","21","","16.1","","99.66","","35","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 14:00","2022","09","03","14:00","25.7","","21.8","","79","","0.0","","20","","18","","16.1","","99.64","","35","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 15:00","2022","09","03","15:00","26.5","","22.3","","77","","0.0","","20","","17","","16.1","","99.58","","36","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 16:00","2022","09","03","16:00","26.6","","20.7","","70","","0.0","","20","","18","","16.1","","99.56","","35","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 17:00","2022","09","03","17:00","25.8","","20.5","","72","","0.0","","21","","18","","16.1","","99.53","","34","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 18:00","2022","09","03","18:00","25.1","","20.7","","76","","0.0","","22","","13","","16.1","","99.53","","33","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 19:00","2022","09","03","19:00","21.8","","20.3","","91","","0.0","","20","","11","","11.3","","99.52","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 20:00","2022","09","03","20:00","20.7","","19.7","","94","","0.0","","19","","11","","16.1","","99.54","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 21:00","2022","09","03","21:00","20.8","","20.0","","95","","0.0","","20","","9","","16.1","","99.58","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 22:00","2022","09","03","22:00","21.9","","21.1","","95","","0.0","","23","","11","","16.1","","99.58","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-03 23:00","2022","09","03","23:00","20.7","","20.1","","96","","0.0","","21","","11","","16.1","","99.57","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 00:00","2022","09","04","00:00","20.7","","20.4","","98","","0.0","","29","","8","","16.1","","99.59","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 01:00","2022","09","04","01:00","19.6","","19.3","","98","","0.0","","23","","5","","16.1","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 02:00","2022","09","04","02:00","18.6","","18.4","","99","","0.0","","1","","9","","8.1","","99.56","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 03:00","2022","09","04","03:00","18.8","","18.8","","100","","0.0","","3","","8","","3.6","","99.53","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 04:00","2022","09","04","04:00","18.5","","18.5","","100","","0.0","","1","","8","","1.6","","99.53","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 05:00","2022","09","04","05:00","19.3","","19.3","","100","","0.0","","34","","8","","2.4","","99.55","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 06:00","2022","09","04","06:00","19.0","","19.0","","100","","0.0","","36","","8","","4.8","","99.57","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 07:00","2022","09","04","07:00","19.1","","19.1","","100","","0.0","","2","","9","","3.2","","99.62","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 08:00","2022","09","04","08:00","19.4","","19.4","","100","","0.0","","2","","9","","4.0","","99.66","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 09:00","2022","09","04","09:00","19.5","","19.3","","99","","0.0","","36","","5","","4.8","","99.68","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 10:00","2022","09","04","10:00","19.8","","19.2","","96","","0.0","","32","","5","","8.1","","99.69","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 11:00","2022","09","04","11:00","21.3","","20.1","","93","","0.0","","28","","5","","9.7","","99.65","","29","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 12:00","2022","09","04","12:00","22.9","","19.9","","83","","0.0","","25","","8","","16.1","","99.60","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 13:00","2022","09","04","13:00","24.0","","20.2","","79","","0.0","","","M","8","","16.1","","99.58","","32","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 14:00","2022","09","04","14:00","22.7","","20.0","","85","","0.0","","34","","13","","16.1","","99.55","","30","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 15:00","2022","09","04","15:00","21.0","","19.9","","93","","0.0","","35","","17","","9.7","","99.53","","28","","","","Rain,Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 16:00","2022","09","04","16:00","20.7","","19.6","","93","","0.0","","1","","17","","12.9","","99.49","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 17:00","2022","09","04","17:00","19.9","","19.3","","96","","0.0","","1","","17","","12.9","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 18:00","2022","09","04","18:00","19.5","","19.2","","98","","0.0","","1","","13","","16.1","","99.48","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 19:00","2022","09","04","19:00","19.0","","18.8","","99","","0.0","","3","","11","","16.1","","99.46","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 20:00","2022","09","04","20:00","19.0","","18.8","","99","","0.0","","2","","11","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 21:00","2022","09","04","21:00","19.2","","19.0","","99","","0.0","","1","","9","","12.9","","99.53","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 22:00","2022","09","04","22:00","19.9","","19.7","","99","","0.2","","9","","13","","12.9","","99.52","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-04 23:00","2022","09","04","23:00","19.5","","19.2","","98","","0.2","","5","","11","","16.1","","99.47","","","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 00:00","2022","09","05","00:00","18.9","","18.6","","98","","0.0","","6","","17","","16.1","","99.44","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 01:00","2022","09","05","01:00","18.3","","18.0","","98","","0.0","","5","","13","","16.1","","99.41","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 02:00","2022","09","05","02:00","17.4","","17.1","","98","","0.0","","6","","15","","9.7","","99.39","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 03:00","2022","09","05","03:00","17.0","","16.8","","99","","0.0","","5","","11","","8.1","","99.38","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 04:00","2022","09","05","04:00","16.9","","16.7","","99","","0.0","","3","","15","","8.1","","99.37","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 05:00","2022","09","05","05:00","16.9","","16.7","","99","","0.0","","1","","13","","8.1","","99.37","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 06:00","2022","09","05","06:00","16.9","","16.7","","99","","0.0","","3","","13","","8.1","","99.42","","","","","","Fog"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 07:00","2022","09","05","07:00","17.2","","16.9","","98","","0.0","","3","","11","","12.9","","99.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 08:00","2022","09","05","08:00","17.7","","17.2","","97","","0.0","","3","","15","","16.1","","99.46","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 09:00","2022","09","05","09:00","17.8","","17.0","","95","","0.0","","4","","13","","16.1","","99.48","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 10:00","2022","09","05","10:00","18.5","","17.2","","92","","0.0","","3","","15","","16.1","","99.48","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 11:00","2022","09","05","11:00","19.2","","17.5","","90","","0.0","","5","","17","","16.1","","99.50","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 12:00","2022","09","05","12:00","19.7","","17.5","","87","","0.0","","4","","13","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 13:00","2022","09","05","13:00","19.9","","17.8","","87","","0.0","","4","","13","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 14:00","2022","09","05","14:00","20.2","","18.1","","88","","0.0","","2","","9","","16.1","","99.47","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 15:00","2022","09","05","15:00","20.8","","18.2","","85","","0.0","","3","","17","","16.1","","99.43","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 16:00","2022","09","05","16:00","21.2","","18.1","","82","","0.0","","4","","15","","16.1","","99.43","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 17:00","2022","09","05","17:00","21.1","","18.0","","82","","0.0","","6","","17","","16.1","","99.42","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 18:00","2022","09","05","18:00","20.7","","17.8","","83","","0.0","","8","","11","","16.1","","99.43","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 19:00","2022","09","05","19:00","20.0","","18.1","","89","","0.0","","6","","4","","16.1","","99.45","","26","","","","Rain"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 20:00","2022","09","05","20:00","19.6","","18.3","","92","","0.0","","1","","9","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 21:00","2022","09","05","21:00","19.4","","18.1","","92","","0.0","","4","","9","","16.1","","99.52","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 22:00","2022","09","05","22:00","19.1","","18.0","","93","","0.0","","3","","9","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-05 23:00","2022","09","05","23:00","19.0","","18.2","","95","","0.0","","7","","4","","16.1","","99.50","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 00:00","2022","09","06","00:00","18.8","","18.2","","96","","0.0","","4","","5","","16.1","","99.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 01:00","2022","09","06","01:00","18.9","","16.7","","87","","0.0","","6","","13","","16.1","","99.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 02:00","2022","09","06","02:00","18.7","","16.2","","85","","0.0","","5","","13","","16.1","","99.46","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 03:00","2022","09","06","03:00","18.1","","15.8","","86","","0.0","","4","","15","","16.1","","99.42","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 04:00","2022","09","06","04:00","17.2","","15.6","","90","","0.0","","4","","9","","16.1","","99.45","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 05:00","2022","09","06","05:00","17.3","","15.1","","87","","0.0","","5","","13","","16.1","","99.44","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 06:00","2022","09","06","06:00","17.1","","15.0","","87","","0.0","","3","","9","","16.1","","99.50","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 07:00","2022","09","06","07:00","17.2","","15.1","","87","","0.0","","2","","13","","16.1","","99.55","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 08:00","2022","09","06","08:00","17.4","","14.6","","83","","0.0","","4","","15","","16.1","","99.57","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 09:00","2022","09","06","09:00","18.7","","15.2","","80","","0.0","","2","","13","","16.1","","99.59","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 10:00","2022","09","06","10:00","19.4","","15.1","","76","","0.0","","2","","15","","16.1","","99.61","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 11:00","2022","09","06","11:00","20.9","","16.3","","75","","0.0","","3","","15","","16.1","","99.61","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 12:00","2022","09","06","12:00","23.0","","12.7","","52","","0.0","","4","","17","","16.1","","99.59","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 13:00","2022","09","06","13:00","24.3","","13.4","","50","","0.0","","3","","22","","16.1","","99.55","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 14:00","2022","09","06","14:00","23.8","","13.7","","53","","0.0","","5","","13","","16.1","","99.50","","27","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 15:00","2022","09","06","15:00","25.1","","14.7","","52","","0.0","","2","","18","","16.1","","99.45","","29","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 16:00","2022","09","06","16:00","24.4","","14.1","","52","","0.0","","35","","21","","16.1","","99.44","","28","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 17:00","2022","09","06","17:00","23.3","","12.7","","51","","0.0","","35","","21","","16.1","","99.47","","26","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 18:00","2022","09","06","18:00","21.6","","12.5","","56","","0.0","","1","","18","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 19:00","2022","09","06","19:00","18.9","","12.5","","66","","0.0","","1","","15","","16.1","","99.53","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 20:00","2022","09","06","20:00","16.5","","12.9","","79","","0.0","","1","","11","","16.1","","99.58","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 21:00","2022","09","06","21:00","15.6","","13.2","","86","","0.0","","2","","9","","16.1","","99.61","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 22:00","2022","09","06","22:00","14.3","","13.0","","92","","0.0","","1","","8","","16.1","","99.58","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-06 23:00","2022","09","06","23:00","14.5","","13.2","","92","","0.0","","34","","5","","16.1","","99.56","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 00:00","2022","09","07","00:00","13.1","","12.3","","95","","0.0","","32","","5","","16.1","","99.54","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 01:00","2022","09","07","01:00","12.9","","12.4","","97","","0.0","","34","","5","","16.1","","99.52","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 02:00","2022","09","07","02:00","12.9","","12.6","","98","","0.0","","36","","4","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 03:00","2022","09","07","03:00","12.4","","12.3","","99","","0.0","","34","","5","","16.1","","99.47","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 04:00","2022","09","07","04:00","12.8","","12.6","","99","","0.0","","35","","8","","16.1","","99.48","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 05:00","2022","09","07","05:00","12.0","","11.9","","99","","0.0","","2","","5","","16.1","","99.49","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 06:00","2022","09","07","06:00","11.1","","11.0","","99","","0.0","","36","","8","","16.1","","99.53","","","","","","NA"
"-82.08","42.31","CHATHAM KENT","6131414","2022-09-07 07:00","2022","09","07","07:00","12.9","","12.8","","99","","0.0","","1","","5","","14.5","","99.56","","","","","","NA"
